message_id,student_query,Metacognition
514cec8c-5c9b-4183-9360-c5dfc4844126,Un estudio de reproduccion celular de hongos de una localidad del sur de Chile indica que debido a los factores climaticos de humedad estos hongos se triplican cada tres meses si se plantan 3 hongos en un cierto terreno de esa localidad cuantos hongos habra al cabo de un año,0
5164210f-8d96-4d39-bdbb-2dee0703bbd4,"hola buenaa tardes, consulta respecto al pase escolar",0
5184dae2-56d4-45a8-b341-efaa8a71acb7,Y DE QUEPAGINA DEVO DESCARGAR EL CADESIMU,0
518995f7-ed49-40e6-a4e4-a388031c8e6e,me podrias otorgat el numero de mi tutor,0
51c4b1f2-5c8d-4dbc-b07e-5242e32ed453,no me aparece administrcion de proyectos,0
5205944a-c1b0-47a8-beab-34a65a0a685c,como calcula minimo comun multiplo explicado para un niño de 10 años,0
52281146-926e-4053-adaf-1a1ea00dfb9a,"el peso de juan,si el ultimo mes subio 16% del peso que tenia",0
524a2897-023b-43b3-8181-6e5b8e45177d,que es la geologia,0
531bc33e-9c61-44d1-b689-c3c7300c4edd,donde ingreso para rendir las pruebas?3,0
539a0b8b-dfd6-43eb-b372-743105463ea1,"El fuego es una reacción química sostenida con generación de luz y calor, en que se combinan materiales combustibles (agentes reductores) con el oxígeno del aire (agente oxidante), en presencia del calor. Es un proceso de reacción rápida, en las que participa una sustancia combustible y una comburente, que se produce en condiciones energéticas favorables y en la que se desprende calor, radiación luminosa, humo y gases de combustión.",0
54384297-aafa-4756-8b4f-885b36941334,buen dia no encuentro la evaluacion n1,0
547ee85a-0003-4bab-a465-d12ca78d034e,me gustaria que les pueda a informar a ellos ya que por la discrepancia del tiempo del examen iba rendir mi examen hoy y no puedo por que me sale que la fecha maxima era ayer siendo que segun el cronometro de inicio me sale que tengo 8 horas aun para póder rendirla,0
54e5143e-44ab-4094-b28f-9855d3483596,hola,0
55b08678-9c3b-4503-b908-e0c9fb26ab5c,2.	En un terreno se construyen 150 mts2. Con un área libre de 75 mts2. ¿Cuál es la razon entre el área construida y el área total del terreno,0
55ec9ca9-8603-45b6-897b-bc6287dc26a7,Se permite utilizar calculadora en los examenes?,0
5606e906-3d23-4de5-8263-5c24b1fc27dc,resolver andres ha diseñado un esquema de trabajo para trotar todos los dias. se propone trotar cada dia 12 minutos mas que el dia anterior. Si el primer dia comenzo trotando 25 minutos ¿cuantos minutos trota al sexto dia?,0
56500dcc-a7b5-4648-b078-2e8c4ea13961,hola,0
56659487-36e0-4f1f-bb8f-716a92199230,como puedo contactarme con mis compañeros,0
56c9fa0f-26b6-438d-be4c-be561ffc1eba,analisis foda para el ddepartamento de abastecimiento de un hospital público,0
56cac186-2439-4e28-b9f4-b43abb638321,"En la lechería se llenaron 6850 bolsas litreras de leche, 2850 bolsas de medio litro y 3640 envases de 0,25 litros. ¿ Cuántos litros de leche se llenaron?",0
56fe626d-3bd1-415c-a431-fbc535e5488b,estaisticas,0
573f4767-eaef-4cea-af60-7814c9f63674,necesito saber si debo descargar alguna aplicacion espécial para realizar mis pruebas,0
580426d6-0e96-43a6-8df8-8382c9fc043d,En una mantañista sube un cerro de 20 metros por hora durante 4 horas y en las siguientes 3 horas debido al cansancio sube a 15 metros por hora cuantos metros subio,0
58050e5f-2005-477f-bcc3-57c993925dbf,Hola con respecto a ev3 estan solicitando enchufes . Estos rodos simples,0
588d6cf0-82ec-4816-a50e-96e8e8969333,También no me sale la prueba 3 ora realizarla,0
58d9a0af-87f7-444c-9165-bd0eb61d3f05,"Buenos dias ; estoy un poco desorientada , debo solo tomar los cursos que esten disponibles para ingresar¿",0
590969e1-00e1-4281-94ed-59405b00ffe8,Si al doble de un número se le resta su mitad resulta 54. ¿Cuál es el número?,0
59468faf-7f33-44d2-a587-72dc8a0aae36,Pedro desea contruir una piscina con forma de cubo que contenga 125 m³ de agua. Cuantos metros de profundidad tendra la piscina,0
59dda9f4-7728-4ec6-a8c4-7ddb0459ff0f,"Un avión está dividido en tres secciones. El número de pasajeros en “primera clase” es la mitad de los pasajeros en “clase ejecutiva”, los que a su vez son un tercio de los pasajeros en “clase turista”. Expresar el número total de pasajeros que viajan en el avión.",0
59de5e19-0133-4cde-a047-e254f6924283,1/8 + 3/4 + 5/8 + 1/2 + 1/4,0
5a44cec6-e9c0-4503-ad9c-77ab30ec7b14,"18.	Elizabeth destina sus ahorros en tres bancos. Sabiendo que en el primer banco tiene ahorrado el doble de lo que tiene ahorrado en el segundo y que en el segundo tiene el triple de lo que tiene ahorrado en el tercero. ¿Cuál es la expresión algebraica que representa su ahorro?, ¿Cuánto tiene en total ahorrado si en el tercer banco hay un monto de $1.000.000?",0
5a820954-9988-40af-a705-84092ba9ca3a,donde tengo subir los trabajos a la plataforma,0
5aa94058-766c-4e8a-aecb-fce9a40518f6,"Que hacer después que me cargan las materias, los modulos cada cuando se terminan",0
5ad19f7b-9a4b-4543-aa81-cd53a60b9cd2,Segun la norma ric 18  en los dormitorios igual puedo poner enchufes dobles,0
5b125635-0733-4ea9-9e6d-f30a210fe431,como resolver este problema matematico,0
5b7b7406-0d83-472c-a8b5-f2cc7a7fe12f,hola buenos dias,0
5b87a493-d981-4a03-8ec5-6023a9c384e1,como modificar el formato de las celdas,0
5bb4686c-c5af-444e-b04b-6aed778338e2,Pase todos mis ramos?,0
5c829f3e-cd43-4638-b74e-95f5f2be521d,Una bacteria se reproduce cada hora transformándose en 10 bacterias. ¿Cuántas bacterias hay al cabo de 5 horas si comienzan con 10 bacterias?,0
5c91f419-534c-4c22-ad86-32c6549eb27d,no entiendo la matriz foda,0
5d7d0f1d-ef1f-4dec-9cf8-d54b88675628,si estudio en coyhaique que sede de iplecex me queda mas cerca,0
5d825d33-0cd8-41b3-97bd-415ef458f266,QUE SE ENTIENDE POR OPERACION DISTRIBUTIVA EN LOS NUMEROS NATURALES,0
5db8fcb8-9214-4cd6-b335-84bc4e210ce8,Examen final,0
5e50a2da-786d-457c-9dc5-3949dcde5294,me ayudas en matematicas?,0
5e864686-a9af-4a17-bd93-59b7acf53022,hola quisiera saber cual es el orden que tengo que seguir en mis clases,0
5e95e03e-99e2-4cbe-bf31-f4c588586e33,"A un numero se le suman 3 unidades, la suma se triplica, se restan 4 unidades del producto y la resta se cuadruplica. El numero resultante es la medida de la arista de un cubo. Expresar el área del cubo.",0
5f2dd5b6-8a3f-495a-9b9b-642af3afb4c6,Como finalizo la tarea ?,0
5f3af277-87ee-412f-ac6c-65fdae255cb4,en base a que versión de word realizan las evaluaciones? por ejemplo ti,0
5f4a84d7-52ef-498d-a71a-bd9e12f68dfb,"lo tendre presente, adios",0
5fb6d677-e112-46fc-9957-bc80b6467416,Muchas gracias,0
5fd9e729-35f5-475a-a831-08838ae025f6,Como puedo instalar excel si no lo tengo,0
600b0142-d22e-418b-b456-9c8733c4a70b,ayudame a superar este ramo,0
60276827-679f-4501-8bb3-8c85a5c237a1,temas que trata la segunda evalauacion,0
6031ae03-7d70-4123-90a6-cf47f7721526,puedes explicarlo de forma basica por favor,0
60b23141-e4d3-493c-8cce-8c30686b08ab,hola,0
613bee56-8cdf-4ebd-99bd-446ac61c6abf,Sergio recorre en bicicleta los 7/9 del trayecto de una prueba deportiva. Si aún le faltan 18 kilómetros. ¿Cuántos kilómetros tiene la carrera?,0
613fee3b-1e36-4edd-b8e7-13434f2ce3a2,Hay hos ejercicios de corriente continua que no me cuadran en american studio y otros que te esplican una forma y en la dimulacion nones lo mismo y otirs,0
614a524a-55ac-4492-9ae5-7a30153a51c1,subir trabajo,0
614f7ef9-57af-4045-a4f3-9e6dc20ef2af,"Simón tiene una pista de carreras con dos autos. El primer auto le da una vuelta completa a la pista en 32 segundos y el segundo lo hace en 21 segundos. Carlos también tiene su pista de carreras con dos autos, pero el primero da una vuelta completa en 36 segundos y el segundo en 42 segundos. Como Carlos siempre pierde cuando juegan, propone a Simón que el ganador sea quien tenga en su pista sus dos autos situados en la meta al mismo tiempo. ¿Quién ganará?",0
6183af70-c910-49cb-ae92-27d281014a98,Si un hombre nació en el año 32 antes de nuestra era y murió 43 años después de nuestra era. ¿Cuántos años vivo?,0
61e908d1-550f-44a0-a921-0a7030bb6f46,analisis de las 5 fuerzas de portter para el mismo departamento,0
624d07e4-6cae-45aa-9651-a8caa45f5a5c,Hola Quero saber dónde puedo ver la clases de hoy,0
627ed05b-3218-4df0-a961-cc861b2aeba3,hola,0
62e82e30-fefd-40ec-ba69-1746db16b675,no me deja abrir las seciones pare rendir mi evaluacion,0
62e95fbc-6794-4c9c-93ee-0df1e558b153,hola.no puedo ingresar a las actividades desde la numero 2 en adelante,0
63172606-4ff1-436f-becf-ed2121b30f18,na persona pagó $5.192 por una bolsa de 50 artículos después de recibir un descuento del 12%. ¿Cuál es el precio de lista de la bolsa de los 50 artículos?,0
6373ac5d-5ab9-41f7-8c29-2c23ca078553,realice toda la segunda clase y aparece pendiente,0
644499eb-812d-4992-bc49-d6ab84a19588,Hola,0
644a526d-678b-4d26-827a-7506948ccaf2,tuve problemas para dar la prueba 2 por temas de trabajado estaba viajando en varias regiones y no pude dar la prueba 2  de instalaciones eléctricas,0
6487b088-904d-4cd1-91ac-94aef9142e60,pablo gasto 5/8 del dinero que tenia y le quedaron 307500 ¿cuanto dinero tenia inicialmente ?,0
64ffcccd-b868-45b9-ad58-3b8ebc69ce99,Sinia tiene x años su esposo antonio tiene 2 años mas joaquin subpadre le dobla la edad a antinio su madre maria tiene 4 años menos que su marido la expresion algebraica que representa la edad de maria es,0
6523de5d-1628-4a7b-bf71-ab6d40648cb8,"4.	En la prueba de selección universitaria de matemáticas, Daniela respondió 45 preguntas y omitió 12. ¿Cuál es la razon entre las preguntas omitidas y las preguntas contestadas?",0
6528b8c7-8820-4bc2-8b03-7c20d54a82f3,enséñame como se hace ese ejercicio 1-8-10+8=,0
653e3842-a60b-4549-8f33-80eea84b57e5,"hola buenas, yo estoy cambiandome de carrera ¿debo rendir igual estas evaluaciones?",0
65708f28-1298-4272-8555-785a55d2f060,Una potencia elevada a un número es igual a otra potencia de la misma base y cuyo exponente es igual al producto del exponente de la potencia por el número al que se eleva. querida ia me puedes explicar esto por fvor,0
66457737-9d7e-437c-835b-319e44561248,hola,0
668bda38-6687-4b79-a561-71630f8d00b5,imagen de un garficp,0
66a2c68d-6f69-4fc7-8b5a-e57a6b15d997,el foro en la eva 1 va incluido,0
66db2754-c511-463a-ab38-52685a1f6f88,Y ese 2/9 como se calcula?,0
6721f533-4cf8-4939-b193-1099d29fc705,hola tengo una duda como tengo que hacerlo para enviar las actividades resueltas,0
67d7f4e3-29c6-4100-ad3b-8dddfc6b4b52,COMO PUEDO CONCATENAR UN RUT ?,0
68359f09-f6b9-4ffc-af95-4e726affac57,Me dicen que tengo un Quiz pendiente y no lo encuentro,0
68706d63-2e41-4cdb-b29a-317494198ccd,HOLA que puedes hacer por mi?,0
690369f4-87cb-4ef9-96af-29f4f9ee1eef,Explicación de modelo de negocio como son los juguetes sensoriales,0
69a63591-24cf-431c-a7b5-55e084a1b28d,como puedo contactarme con el soporte tecnico de autodesk?,0
69b1e084-6026-4bed-9661-9146fa8458c3,En que parte de las 7 semanas nos enceñaron a bmdibujar lineas en diagonal,0
69cf74fe-829d-4a06-9afe-bc4c4acaf225,Hola puedes generar imagenes ?,0
69fc2611-b4f3-4f15-8b19-f254c5ee8890,Gracias,0
6a1bd9e5-921c-4c2a-98de-2ab3ecdc1121,Me extendieron el plazo para poder entregar mi evaluacion hasta el 04-05-2025 pero no me deja abrir la evaluacion,0
6a30ff7f-05ce-4179-8b0b-e32c2b600398,"no, gracias",0
6a4f7c8c-c555-49bb-a81c-aab621b164d9,cuales son las actividades que se evaluaran en el asignatura TECNOLOGIA DE LA INFORMACION,0
6a9eb47b-63fd-4c89-a06f-3369869ded80,en la Primera evaluation entrara la semana 1 y 2 o tambien la 3?,0
6affa01c-5750-4e86-a14b-8417f05c1b07,quiero entender algo lo de la semana uno. todo lo que se subió por parte del instituto se debe resolver en la semana uno o hay mas plazo,0
6b1cc936-c105-4291-9233-0f0b36527fee,necesito ayuda sobre la sesión de videos de clases online de matematica ya que no puedo entrar a la sesión y mi asistencia no corre,0
6b859598-6860-41c5-b2af-425e14ac9ddb,"Hola, este es el primer curso que tengo que hacer?",0
6b991be3-7c00-4b1d-8b3b-8ab030c6115d,La suma de las edades de tres personas es 88 años. La mayor tiene 20 años más que la menor y la del medio 18 años menos que la mayor. Hallar las edades respectivas.,0
6be5ee1f-d38b-4d5c-9b48-f49bb3d47382,hablame sobre esta asignatura,0
6c0d808b-7103-4040-a8b6-59a3e7120bc6,DEFINICION DE: Calibre nominal de la protección,0
6c20a3e0-1fb2-47f3-b0ea-519dc2e7cb28,"como resolver este ejercicio matematico 19.	Paula tiene dos cintas, una de 45 cm y otra de 60 cm de largo, para adornar cojines. Si debe cortarlas lo más largo posible, de tal manera que todas sean del mismo tamaño y no sobre cinta ¿Cuántos centímetros tendrá cada cinta?",0
6c8954ae-3c25-499f-b0b4-30e88fc727ba,ok,0
6c8cc7e7-e968-489f-973f-9353b63bbc20,AYUDAME CON LAS FRACCIONES,0
6c8f11e9-a864-41f8-bda8-5f5bf2e7ada3,cuanto tiempo se tiene para poder realizar el examen,0
6cae8c3e-39f9-4f1d-90da-ac0c28065f2f,ok,0
6cb23cb3-7283-44df-b5dc-0e3d29414dfc,necesito instalar cad,0
6d66fc80-1fa2-4e90-8fd5-528d8420f4e9,Con que nota se pasa la asignatura?,0
6d6b8c13-a509-4dc5-bab5-7df93f012d96,hola,0
6d9c30cc-a812-41b4-91b9-5478a2326f4f,Por remate de fin de temporada en una casa comercial estan todas las guayaveras con 40% de descuento cual es la expresion algebraica que representa el descuento en pesos de x guayaberas,0
6db038f7-364c-4e1c-8df5-23885bc9b686,me dirías como se puede hacer mas pequeños los números de esta operación 7200:1440,0
6dbda6fd-6eed-44e2-a7ce-b375b426c050,"3.	Héctor comenzó un emprendimiento de venta de ropa deportiva, invirtiendo inicialmente $123.000. El primer mes vendió por redes sociales $52.000, el segundo mes vendió $60.000, el tercer mes decidió participar en una exposición deportiva, cuya inscripción le costó $45.000 y obtuvo una venta de $150.000. ¿Cuánta ganancia lleva Héctor hasta el momento?",0
6e2d347c-597d-4302-ad9e-73568abd1006,"En el caso de trabajos en excavaciones donde, por las condiciones de la faena, se suponga la existencia de líneas eléctricas subterráneas, debe utilizarse un sistema detector de campos eléctricos para identificar el tendido eléctrico antes de iniciar las labores de excavación.  Cuando se realicen trabajos en espacios confinados que contenga partes energizadas expuestas se deberán utilizar, blindajes protectores, barreras protectoras o materiales aislantes.",0
6e2ff0da-ef1d-4305-9ef2-89809223a7e7,"En una fábrica de automóviles se trabaja desde las 08:00 hasta las 20:00hrs. El proceso para maximizar la producción es el siguiente:  13 1 3    del tiempo se destina a construir motores;  14 1 4    de la jornada para carrocerías;  12 1 2    del tiempo que se ocupa para la fabricación de motores se utiliza para construir accesorios,  13 1 3    del tiempo destinado a carrocerías se utiliza para afinar los detalles finales y  12 1 2    del tiempo utilizado para los accesorios se destina para almorzar. El resto de la jornada se destina a actividades recreativas. ¿Cuánto tiempo se utiliza en cada actividad?",0
6e3b5615-bcf0-47dc-87b5-344c16ccf142,Si un hombre nació en el año 32 antes de nuestra era y murió 43 años después de nuestra era. ¿Cuántos años vivo?,0
6ef456f0-be9a-49b1-9178-a3a38be2cedf,"Para un estudio se necesita determinar la deformacion maxima en cm que sufrira una probeta de madera al aplicar una carga x en kilogramos obteniendose =x/500 +0,528 si se aplican 56 kg de fuerza cual sera la deformacion de la probeta",0
6ef5326b-6b9d-4085-8f2e-eeed5bf5e824,Explicar cuando uso mcm y mcd,0
6f28cc7b-382e-40f1-a4e7-b91c223e9a57,"Me refiero a que si hay lugares destinadas al uso público, siempre existe un responsable de pagar por ese uso de la energía eléctrica, ya sea un particular, un municipio u otra institución",0
6f2dd598-4795-4373-941b-119a2a7fa416,El area de un cuadrado mide 225cm². Cuanto mide su duagonal,0
6fecbcd8-8338-4229-88b4-2b47f342910f,Alicia dispone de 30000 para compras el jueves gasto 2 quintas partes de esa cantidad cuanto le queda,0
70fdc4a2-9794-4ae2-89ec-534b1e7117ed,mapa de la empatia,0
70ff7936-05b9-4b2a-afa5-281767c0c3b5,"nesesito tu ayuda para sintetizar informacion, que razones las palabras claves de los textos que te enviare a continuacion",0
710c8e98-136a-44e9-aaa6-44fe076ae55e,no puedo acceder a la evaluacion con fecha de vencimiento 04-05-2025,0
714667e2-4da2-4a21-be9f-f59a0525ea88,Cuál es el número para el servicio de tutoría?,0
7154e29f-360d-4e4a-a862-8e7ac6804663,Cuando son las pruebas de la asignatura?,0
7162bcae-1843-4198-8c7e-8d1a2ccdd4bc,esto es ya que existen mas compañias electricas?,0
716e5348-be18-4d86-beca-f0bbfdd42e25,QUIERO ENTENDER SOBRE SISTEMAS DE CONTROL Y ACCIONAMIENTOS ELECTRICOS,0
7195aaae-d509-4529-9647-ba91539d48ba,"En la preparación de una ensalada de frutas se ocupa 1/8 kg de uva a $ 300 el kilo, 3/4 kg de frutilla a $ 450 el kilo, 5/8 kg de manzanas a $ 200 el kilo, medio kilo de plátanos a $ 280 el kilo y 1/4 kg de peras a $ 180 el kilo. Calcular el precio promedio de la mezcla y el costo de una porción de 220 gr.",0
719b0155-aea2-4295-b350-0c897f15ec3f,donde quwda la primera region de chile,0
71e1d967-1e96-421a-a621-a0a1b128c83b,Si Cristian tiene $40.000 más que Martin; y entre ambos tienen $200.000. ¿Cuánto dinero tiene Cristian?,0
71feffed-f06b-4c31-bae3-7a7b985eb4f8,Hola quisiera saber si mi correo esta actualizado ya que no me llegan cuando los cursos estan subidso,0
7209d894-6923-4e0b-9498-389b7b2663f9,porque aparece examen vencido si estaba dentro de los ´plazos establecidos?,0
724ff48b-ef45-429c-9d7c-639d0cc9e7e3,20.	Pedro entrenará para una maratón durante 4 días a la semana. Se propone recorrer cada día 3 km más que el día anterior. ¿Cuál es la expresión algebraica que representa el total que recorre Pedro durante estos cuatro días?,0
72704fd4-c988-4e31-b41c-cbc5dc485b82,"16.	Los gastos que demandan los departamentos de contabilidad, de finanzas y marketing de cierta empresa, son 8 millones, 40 millones y 12 millones respectivamente. ¿Cuál es la razón entre los gastos de cada departamento?",0
727a8650-7ddd-4320-9750-b3abcdad095e,Cuando usar mcm y mcd,0
728d8ef4-7fd3-43a8-8ecf-d60cf7166188,Una bacteria se reproduce cada hora transformándose en 10 bacterias. ¿Cuántas bacterias hay al cabo de 5 horas si comienzan con 10 bacterias?,0
73dcf71a-9638-40e9-aae0-c8b905a98894,El examen matematico es supervisado o sera una evaluacion como las 2 pruebas anteriores ?,0
73ff96dd-b015-47f1-a9b5-5e8d21a3e28a,Se necesita repartir $310.000 entres tres personas de modo que la segunda reciba $20.000 menos que la primera y $40.000 más que la tercera. ¿Cuánto recibe cada persona?,0
7415ea6f-0109-4482-9a7b-b578361f0d3f,hola buenas tardes,0
749d8c52-31ce-4943-ad0d-4481d8256332,"nesesito tu ayuda para comprender una informacion que estoi estudiando. nesesito si puedes sintetizar la idea principal de los textos que te estare enviando, ademas me serviria que me remarcaras las palabras clave",0
7504bc41-e9ae-4667-a7e4-3a63b93e198f,Donde veo mi prueba?,0
75371497-f87c-466c-ad99-8ce7f923e99e,Al transformar el numero decimal periodico 1.18 a fraccion nos queda,0
75671ad0-cbf0-40e1-a693-64b9fe0d0397,Me puedes mostrar un esquema de instalación del circuit braker inteligente para un tablero de alumbrado domiciliario?,0
756cad86-4733-4c29-8f97-2bba8ebf4106,"hola, en que me puedes ayudar?",0
7612f63e-261c-48a8-83e4-24ceda973cbe,region de aysen existen una sola,0
7616f37b-a271-48de-8f97-0401cc915647,"Un comerciante tiene 120 kilos de café. Ha envasado 40 bolsas de 1/2 kilo cada una, 28 bolsas de 3/4 kilo cada uno y 20 bolsas de 3/2 kilo cada una. ¿Cuántos kilos de café ha empleado para envasar las bolsas de 1/2 kilo?, ¿Cuántos kilos de café le quedan todavía por envasar?",0
76b7f3ea-3f98-46d9-aa96-73e6a4c1978d,hola necesito dar la prueba de matematicas,0
7717c1e4-0211-4134-8658-3954d5d9eb98,En una librería se determinó que en un mes se venden 104 libros de ficción y 156 libros de novela. Establecer la razon entre los libros de novela con respecto al total de libros vendidos. Interprete el resultado de la razón,0
77228b71-72da-4f5e-beae-abdb7eb2e674,como resolver este ejercicio matematico con calculadora cientifica   El área de un cuadrado mide 225 cm2. ¿Cuánto mide su diagonal,0
7745c032-67f7-499e-a2e4-a68927a013f1,si es por la trasformación de números enteros  a fracción,0
77e279d9-549d-4393-9b35-14e615e7dcea,14.	Alicia tiene un cubo enorme del cual solo conoce su volumen que es 1.331 cm3. ¿Cuántos centímetros mide cada arista del cubo?,0
780eaa1a-60bf-4ad5-9f59-4d8bd2f99f9e,"En su labor, si tuviera que estar expuesto a estas circunstancias, deberá contar con la licencia correspondiente otorgada por la comisión Chilena de Energía Nuclear, cumpliendo con la normativa Decreto-3 25-ABR-1985 MINISTERIO DE SALUD. Así como Nota Técnica N°34 Trabajador(a) Ocupacionalmente Expuesto(a) a Radiación Ionizante. Entre otras.",0
7882d494-0856-4b19-a203-5fc11cb7991b,"Andrés tiene una cuerda de 120 metros y otra de 96 metros. Desea cortarlas de modo que todos los trozos sean iguales, pero lo más largo posible ¿Cuántos trozos de cuerda obtendrá? ¿Cuál es el máximo largo posible de cuerda?",0
793c3461-9cb9-460c-8b7e-4a8349d80fdc,"El peso de Juan, si el último mes subió 16% del peso que tenía.",0
79cf4de2-bfbb-4b58-9d62-aedcceb7296d,"Vicente se gasta $21.000 en un pantalón y una camisa. No sabe el precio de cada prenda, pero si sabe que la camisa vale dos quintas partes de lo que vale el pantalón. ¿Cuánto vale el pantalón?",0
79fe4901-6372-4fdf-a9a8-180f000ede84,:),0
7a031f71-25ee-47e3-948d-d4230e8ef17d,Si juan tarda 6 dias en hacer una obra clemente es capaz de acabarla en 3 duas en cuanto tiempo pueden hacer la obra trabajando juntos,0
7abee3e3-e12b-4934-854a-d99f9bea18c8,hola buenas noches nose por que no aparace en cursos este curso:2025-1B-ADMINISTRACIÓN/103-CED-3EVAS: Comienzo Semana 1,0
7afb2306-d563-4b80-85c8-d0169eb6317a,Catalogo legrand,0
7bf5b571-b4dc-404a-a915-fc9972660545,victor tiene una deuda de 680000 y paga los 2 quinto de ella cuanto queda debiendo despues del pago,0
7bfe9ef8-13be-4796-a0bf-2205c2649f7b,Lo otro en la simbologia tampoco sale enchufes,0
7c0287d5-246c-4236-8ffc-9351bf941524,Sera una evaluacion por encargo,0
7c39a9f7-c6db-4128-9438-bfdceae1a668,"Tres hermanos deciden juntar sus ahorros para comprar la última consola de juegos. El hermano mayor tiene el doble del dinero que tiene el hermano del medio y la hermana menor tiene un quinto del dinero que tiene el hermano mayor, pero entre los tres no tienen suficiente dinero para comprar la consola. Entonces deciden pedirle a su abuelo el dinero que les falta. Expresar algebraicamente el monto de dinero que tendría que darles el abuelo",0
7cacc225-8f3a-4eb6-b2a2-ac513dde6dbc,necesi saber que determina un numero primo,0
7d5735df-cf24-4eec-8a87-58ffec045744,Hola,0
7dbb6f14-b359-4569-902e-6e23fde6ccd1,Sergio recorre en bicicleta los 7/9 del trayecto de una prueba deportiva. Si aún le faltan 18 kilómetros. ¿Cuántos kilómetros tiene la carrera?,0
7e03646f-aa84-4c7c-b91c-8cc2c80747fe,Al vender una multifuncional en $85.356 se gana el 14% sobre el valor de costo. ¿Cuál es el valor de costo de la multifuncional?,0
7f06ae86-d224-40c8-bf33-8d5c06a0bda8,Puedes sugerir un circuit braker inteligente de corte omnipolar de 25 A ?,0
7f5caa8f-d37d-4dc2-849a-be841b6b7474,como puedo empezar a ver el contenido de estudio,0
7feae526-2cbe-468e-889c-0699f979b09c,Hola no me aparece para rendir el exmen,0
7feb1786-d55e-4aa7-bf51-c9be1b03b35d,Hola!! saber contenido evaluacion 1,0
7ff19eb9-4f2b-407e-922a-4aeafefd56b0,"El amigo de Camila, compró en una tienda 16 productos de igual valor para revenderlos, cancelando un total de $67.440. Camila decidió revender el mismo producto con sus amigos y necesita comprar 29 de los mismos. ¿Cuánto debe cancelar?",0
80a112ff-3097-412f-ad88-820b40167167,link automation,0
80c34dc0-a986-4ddf-b368-2cf2bbd445b1,ergio recorre en bicicleta los  7/ 9   del trayecto de una prueba deportiva. Si aún le faltan 18 kilómetros. ¿Cuántos kilómetros tiene la carrera?,0
80d418c6-a3fe-446e-b891-0acc82e704ef,Como hacer una portada,0
80e23b90-8afb-4014-8d0f-0a4f46e3bf08,Hola Feliz día,0
813f96be-6568-4a05-bde0-fadec6aee1c5,Una persona pagó $5.192 por una bolsa de 50 artículos después de recibir un descuento del 12%. ¿Cuál es el precio de lista de la bolsa de los 50 artículos?,0
8140f551-abb4-4f3d-b10c-3c88ebf3a9a3,con quien puedo saber contenidos de evaluacion?,0
81ab5b4e-b5e6-4806-bdc4-21863fa75b37,COMO CARGAR ARCHIVO,0
81eb971b-5e07-4947-ad71-da85fe1d3a1b,"Cierto tipo de bacteria se reproduce de forma que cada 20 minutos se divide en 2 bacterias. Si se comienza con una bacteria, ¿Cuántas habrá luego de 3 horas?",0
81f5c226-0850-45db-89a4-525e5433147e,Queremos poner baldosas en el suelo de una habitacion cuadrada y en cada lado caben 13 baldosas si cada baldosa cuesta 3000 cuanto custan todas las baldosas que necesitamos,0
82150c6e-e270-439a-9ba8-f20d32fe206a,Aparte de A2 puedo ocupar otro A2 fulll,0
828ed221-58e9-45b8-abde-db178d962b58,Gracias,0
82b1b6c0-6ca8-47b9-b478-4ee7fde62927,"El área de un circulo de radio r es A=π∙r^2. Determine el área de un circulo de radio 0,3cm. (Considere π=3,14)",0
82b5b41e-c0d5-4b82-a1af-9423b998447e,Holaa tendrán la clase online que realizo el profesor de emprendimiento,0
82b5e169-3a83-45cc-917a-bc3e90f784e3,omo saber que ramos tengo este semestre?,0
83714d37-c388-4b7d-aac6-e2035f7cb800,Alicia necesita dejar unas cajas en la repisa de la bodega donde trabaja sabiendo que cada repisa tiene un largo de un metro y que el volumen de cajas es de 15.625cm cubicos cuantas cajas cabe en cada repisa,0
83805f52-8892-4474-9d0d-2a5b3a5d014d,"si 2^a x 2^b x 2^c = 256 ¿cual es el promedio entre a , b y c",0
8388e675-72f8-4a4a-b350-791152e53efc,hola quiero dar el examen,0
83970de3-5b0e-4204-8bd1-6c383944b805,"Los participantes de un concurso de talentos pertenecen a tres nacionalidades: peruanos, chilenos y argentinos. Se sabe que  13 1 3    de los participantes son chilenos,  25 2 5    del resto son argentinos y el resto son peruanos. Si participan un total de 150 personas ¿Cuántos hay de cada nacionalidad?",0
83e441aa-e3ae-40e4-9fd3-dce243f7d6b5,the course is very difficult?,0
83fe9edc-23f4-4144-9699-f61c0b43589b,En un momento lo envio,0
83ffd142-418b-45b6-83da-652f69c948dd,no entiendo que tengo que hacer en mi segunda prueba,0
84076e51-82f6-44b4-b262-cddb713c1449,que es esto,0
841ff1ab-d13f-44e0-bacc-5bf3cdfc62ad,"En un viaje en bus, un cuarto de los pasajeros van sentados en pasillo y tres quintos van sentados en ventana. Si 9 asientos están libres. ¿Qué capacidad tiene el bus?",0
847b6da9-c89f-45fb-b22f-0cd6a00252fe,al momento no gracias,0
84fe2326-2f74-4418-9110-8b0c2bc997a9,Charla conociendo al jefe de carrera,0
85133854-d247-4230-85b4-0559a83e5a6f,POR QUE NO ME CARGA EL EXAMEN FINAL,0
851b7dd3-a3a5-40bc-a1de-562b78892d70,hola,0
856e8bbf-9bc9-4a4c-99f0-e9bb553a4e91,el perímetro de área de un cuadrado  de lado x,0
858477d4-d1fd-4e64-a1ee-12c99d4d6d1f,Por ahora me podrias ayudar con resolucion de problemas con ecuaciones?,0
